2026-09-06T22:00:41.083448404Z Global sink: log
2026-09-06T22:00:41.083492848Z Avvio Global Aggregator
2026-09-06T22:00:41.083499778Z Kafka broker: kafka:29092
2026-09-06T22:00:41.083503572Z Input topic: cloud-edge-aggregates
2026-09-06T22:00:41.083506667Z Consumer group: global-aggregator
2026-09-06T22:00:41.083509463Z Global window: 15m0s
2026-09-06T22:00:41.083512628Z Watermark delay: 15m0s
2026-09-06T22:00:41.083515594Z Edge idle timeout: 5s
2026-09-06T22:00:41.083518550Z Expected Edge: edge-0,edge-1,edge-2,edge-3,edge-4,edge-5,edge-6,edge-7,edge-8,edge-9,edge-10,edge-11,edge-12
2026-09-06T22:00:41.083521885Z 
2026-09-06T22:01:13.525904311Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-01T01:00:00Z:2025-01-01T01:15:00Z","window_start":"2025-01-01T01:00:00Z","window_end":"2025-01-01T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":209,"temperature":{"valid":196,"invalid":13,"sum":870.7687498470001,"average":4.442697703301021,"min":-6.05,"max":28.08},"humidity":{"valid":203,"invalid":6,"sum":16007.143826590003,"average":78.85292525413794,"min":5.67,"max":100},"pressure":{"valid":204,"invalid":5,"sum":19837628.95782,"average":97243.27920499998,"min":46080.78,"max":103146.88},"emitted_at":"2026-09-06T22:01:13.52565278Z"}
2026-09-06T22:02:20.056336803Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T05:45:00Z:2025-01-21T06:00:00Z","window_start":"2025-01-21T05:45:00Z","window_end":"2025-01-21T06:00:00Z","expected_edges":13,"contributing_edges":13,"events":794,"temperature":{"valid":769,"invalid":25,"sum":2701.145585712,"average":3.5125430243328997,"min":-10.54,"max":30.92},"humidity":{"valid":779,"invalid":15,"sum":57373.008353269994,"average":73.64956142910141,"min":4.55,"max":100},"pressure":{"valid":775,"invalid":19,"sum":75926879.42158,"average":97970.1669955871,"min":46216.38,"max":102872.81},"emitted_at":"2026-09-06T22:02:20.056210041Z"}
2026-09-06T22:02:20.059239088Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T06:00:00Z:2025-01-21T06:15:00Z","window_start":"2025-01-21T06:00:00Z","window_end":"2025-01-21T06:15:00Z","expected_edges":13,"contributing_edges":13,"events":789,"temperature":{"valid":767,"invalid":22,"sum":2735.186717453,"average":3.5660843773833113,"min":-10.45,"max":31.46},"humidity":{"valid":775,"invalid":14,"sum":57518.42143997001,"average":74.21731798705807,"min":4.46,"max":100},"pressure":{"valid":773,"invalid":16,"sum":75891170.27189,"average":98177.45183944372,"min":46222.19,"max":102877.22},"emitted_at":"2026-09-06T22:02:20.059094355Z"}
2026-09-06T22:02:20.062052746Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T06:15:00Z:2025-01-21T06:30:00Z","window_start":"2025-01-21T06:15:00Z","window_end":"2025-01-21T06:30:00Z","expected_edges":13,"contributing_edges":13,"events":792,"temperature":{"valid":767,"invalid":25,"sum":2723.620779493999,"average":3.5510049276323326,"min":-10.63,"max":33.23},"humidity":{"valid":778,"invalid":14,"sum":57663.89370481,"average":74.11811530181234,"min":3.65,"max":100},"pressure":{"valid":772,"invalid":20,"sum":75707869.98221,"average":98067.18909612694,"min":46228,"max":102875.69},"emitted_at":"2026-09-06T22:02:20.061939664Z"}
2026-09-06T22:02:20.065398116Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T06:30:00Z:2025-01-21T06:45:00Z","window_start":"2025-01-21T06:30:00Z","window_end":"2025-01-21T06:45:00Z","expected_edges":13,"contributing_edges":13,"events":801,"temperature":{"valid":778,"invalid":23,"sum":2790.490430202,"average":3.5867486249383034,"min":-10.2,"max":35.46},"humidity":{"valid":787,"invalid":14,"sum":58387.224760289995,"average":74.18961214776365,"min":3.33,"max":100},"pressure":{"valid":783,"invalid":18,"sum":76870919.41782999,"average":98174.86515687099,"min":46204.75,"max":102888.41},"emitted_at":"2026-09-06T22:02:20.065227415Z"}
2026-09-06T22:02:20.068520928Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T06:45:00Z:2025-01-21T07:00:00Z","window_start":"2025-01-21T06:45:00Z","window_end":"2025-01-21T07:00:00Z","expected_edges":13,"contributing_edges":13,"events":778,"temperature":{"valid":755,"invalid":23,"sum":2813.961055031001,"average":3.7271007351403984,"min":-10.09,"max":36},"humidity":{"valid":763,"invalid":15,"sum":56397.498782949995,"average":73.91546367359108,"min":3.38,"max":100},"pressure":{"valid":760,"invalid":18,"sum":74619921.65845,"average":98184.10744532896,"min":46212.5,"max":102897.69},"emitted_at":"2026-09-06T22:02:20.068392542Z"}
2026-09-06T22:02:20.071295996Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T07:00:00Z:2025-01-21T07:15:00Z","window_start":"2025-01-21T07:00:00Z","window_end":"2025-01-21T07:15:00Z","expected_edges":13,"contributing_edges":13,"events":779,"temperature":{"valid":755,"invalid":24,"sum":2819.476171723,"average":3.734405525460927,"min":-10.15,"max":36.47},"humidity":{"valid":765,"invalid":14,"sum":56605.59726026,"average":73.9942447846536,"min":3.04,"max":100},"pressure":{"valid":761,"invalid":18,"sum":74671450.38283001,"average":98122.79945181342,"min":46204.75,"max":102890.53},"emitted_at":"2026-09-06T22:02:20.071170339Z"}
2026-09-06T22:02:20.074099415Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T07:15:00Z:2025-01-21T07:30:00Z","window_start":"2025-01-21T07:15:00Z","window_end":"2025-01-21T07:30:00Z","expected_edges":13,"contributing_edges":13,"events":766,"temperature":{"valid":743,"invalid":23,"sum":2836.8292581550004,"average":3.81807437167564,"min":-9.92,"max":36.2},"humidity":{"valid":751,"invalid":15,"sum":55373.36901732001,"average":73.73284822545939,"min":3.12,"max":100},"pressure":{"valid":750,"invalid":16,"sum":73609480.9622,"average":98145.97461626667,"min":46208.63,"max":102878},"emitted_at":"2026-09-06T22:02:20.073914235Z"}
2026-09-06T22:02:20.077184350Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T07:30:00Z:2025-01-21T07:45:00Z","window_start":"2025-01-21T07:30:00Z","window_end":"2025-01-21T07:45:00Z","expected_edges":13,"contributing_edges":13,"events":768,"temperature":{"valid":745,"invalid":23,"sum":2889.457969167999,"average":3.8784670727087236,"min":-10.06,"max":36.65},"humidity":{"valid":753,"invalid":15,"sum":55712.336127450006,"average":73.98716617191236,"min":3.23,"max":100},"pressure":{"valid":756,"invalid":12,"sum":74225411.8397,"average":98181.76169272486,"min":46212.5,"max":102872.41},"emitted_at":"2026-09-06T22:02:20.077029254Z"}
2026-09-06T22:02:20.079988519Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T07:45:00Z:2025-01-21T08:00:00Z","window_start":"2025-01-21T07:45:00Z","window_end":"2025-01-21T08:00:00Z","expected_edges":13,"contributing_edges":13,"events":773,"temperature":{"valid":748,"invalid":25,"sum":3037.0208986850002,"average":4.060188367225936,"min":-9.86,"max":37.57},"humidity":{"valid":759,"invalid":14,"sum":55945.41526732999,"average":73.70937452876151,"min":2.86,"max":100},"pressure":{"valid":761,"invalid":12,"sum":74643274.31626001,"average":98085.77439718792,"min":46208.63,"max":102875.34},"emitted_at":"2026-09-06T22:02:20.079812899Z"}
2026-09-06T22:02:20.083019897Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T08:00:00Z:2025-01-21T08:15:00Z","window_start":"2025-01-21T08:00:00Z","window_end":"2025-01-21T08:15:00Z","expected_edges":13,"contributing_edges":13,"events":763,"temperature":{"valid":741,"invalid":22,"sum":2988.4046095080002,"average":4.032934695692308,"min":-9.77,"max":37.56},"humidity":{"valid":749,"invalid":14,"sum":55234.11913528001,"average":73.74381727006677,"min":2.84,"max":100},"pressure":{"valid":751,"invalid":12,"sum":73775928.4847,"average":98236.92208348868,"min":46212.5,"max":102887.19},"emitted_at":"2026-09-06T22:02:20.082881489Z"}
2026-09-06T22:02:20.086133329Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T08:15:00Z:2025-01-21T08:30:00Z","window_start":"2025-01-21T08:15:00Z","window_end":"2025-01-21T08:30:00Z","expected_edges":13,"contributing_edges":13,"events":773,"temperature":{"valid":749,"invalid":24,"sum":3279.592226905,"average":4.378627806281709,"min":-9.68,"max":38.12},"humidity":{"valid":758,"invalid":15,"sum":55300.906322,"average":72.95634079419526,"min":2.74,"max":100},"pressure":{"valid":760,"invalid":13,"sum":74568959.07971,"average":98117.05142067106,"min":46216.38,"max":102871.59},"emitted_at":"2026-09-06T22:02:20.085964386Z"}
2026-09-06T22:02:20.089271569Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T08:30:00Z:2025-01-21T08:45:00Z","window_start":"2025-01-21T08:30:00Z","window_end":"2025-01-21T08:45:00Z","expected_edges":13,"contributing_edges":13,"events":768,"temperature":{"valid":745,"invalid":23,"sum":3385.2854297249996,"average":4.544007288221476,"min":-10.23,"max":38.03},"humidity":{"valid":754,"invalid":14,"sum":55117.35061965,"average":73.09993450881963,"min":2.9,"max":100},"pressure":{"valid":756,"invalid":12,"sum":74208708.15125999,"average":98159.66686674602,"min":46237.69,"max":102858.97},"emitted_at":"2026-09-06T22:02:20.089166409Z"}
2026-09-06T22:02:20.096046692Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T08:45:00Z:2025-01-21T09:00:00Z","window_start":"2025-01-21T08:45:00Z","window_end":"2025-01-21T09:00:00Z","expected_edges":13,"contributing_edges":13,"events":769,"temperature":{"valid":746,"invalid":23,"sum":3621.9143749609993,"average":4.855113103164879,"min":-10.06,"max":39.12},"humidity":{"valid":755,"invalid":14,"sum":54648.42557981999,"average":72.38202063552316,"min":2.49,"max":100},"pressure":{"valid":757,"invalid":12,"sum":74333010.89909,"average":98194.20198030384,"min":46224.13,"max":102856.91},"emitted_at":"2026-09-06T22:02:20.095840939Z"}
2026-09-06T22:02:20.099771011Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T09:00:00Z:2025-01-21T09:15:00Z","window_start":"2025-01-21T09:00:00Z","window_end":"2025-01-21T09:15:00Z","expected_edges":13,"contributing_edges":13,"events":751,"temperature":{"valid":728,"invalid":23,"sum":3511.8031256100007,"average":4.8239053923214295,"min":-9.48,"max":38.91},"humidity":{"valid":737,"invalid":14,"sum":53293.888041529994,"average":72.31192407263228,"min":2.65,"max":100},"pressure":{"valid":739,"invalid":12,"sum":72550807.58877,"average":98174.29984948579,"min":46200.88,"max":102872.81},"emitted_at":"2026-09-06T22:02:20.09961932Z"}
2026-09-06T22:02:20.102819886Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T09:15:00Z:2025-01-21T09:30:00Z","window_start":"2025-01-21T09:15:00Z","window_end":"2025-01-21T09:30:00Z","expected_edges":13,"contributing_edges":13,"events":753,"temperature":{"valid":731,"invalid":22,"sum":3857.7131245810006,"average":5.277309335952121,"min":-9.2,"max":38.87},"humidity":{"valid":738,"invalid":15,"sum":52831.109642330004,"average":71.5868694340515,"min":2.62,"max":100},"pressure":{"valid":741,"invalid":12,"sum":72783489.2697,"average":98223.33234777329,"min":46216.38,"max":102871.72},"emitted_at":"2026-09-06T22:02:20.102657485Z"}
2026-09-06T22:02:20.105602990Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T09:30:00Z:2025-01-21T09:45:00Z","window_start":"2025-01-21T09:30:00Z","window_end":"2025-01-21T09:45:00Z","expected_edges":13,"contributing_edges":13,"events":771,"temperature":{"valid":746,"invalid":25,"sum":4134.307343769,"average":5.541966948752011,"min":-8.41,"max":39.14},"humidity":{"valid":757,"invalid":14,"sum":53917.87167512,"average":71.22572215999999,"min":2.3,"max":100},"pressure":{"valid":758,"invalid":13,"sum":74395481.74283,"average":98147.07353935356,"min":46233.81,"max":102873.88},"emitted_at":"2026-09-06T22:02:20.105470289Z"}
2026-09-06T22:02:20.108930454Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T09:45:00Z:2025-01-21T10:00:00Z","window_start":"2025-01-21T09:45:00Z","window_end":"2025-01-21T10:00:00Z","expected_edges":13,"contributing_edges":13,"events":770,"temperature":{"valid":747,"invalid":23,"sum":4345.41925787,"average":5.817160987777778,"min":-7.83,"max":38.85},"humidity":{"valid":756,"invalid":14,"sum":53378.11745483001,"average":70.60597546935186,"min":2.11,"max":100},"pressure":{"valid":758,"invalid":12,"sum":74412769.95468,"average":98169.88120670184,"min":46228,"max":102879.72},"emitted_at":"2026-09-06T22:02:20.108688755Z"}
2026-09-06T22:02:20.112223589Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T10:00:00Z:2025-01-21T10:15:00Z","window_start":"2025-01-21T10:00:00Z","window_end":"2025-01-21T10:15:00Z","expected_edges":13,"contributing_edges":13,"events":757,"temperature":{"valid":734,"invalid":23,"sum":4458.96667963,"average":6.074886484509537,"min":-7.89,"max":39.16},"humidity":{"valid":742,"invalid":15,"sum":51979.054682149996,"average":70.05263434252021,"min":2.47,"max":100},"pressure":{"valid":745,"invalid":12,"sum":73108915.81595,"average":98132.77290731545,"min":46204.75,"max":102858.63},"emitted_at":"2026-09-06T22:02:20.11208172Z"}
2026-09-06T22:02:20.115470027Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T10:15:00Z:2025-01-21T10:30:00Z","window_start":"2025-01-21T10:15:00Z","window_end":"2025-01-21T10:30:00Z","expected_edges":13,"contributing_edges":13,"events":750,"temperature":{"valid":729,"invalid":21,"sum":4413.947734909,"average":6.054797990272977,"min":-7.35,"max":39.02},"humidity":{"valid":736,"invalid":14,"sum":51405.726126719994,"average":69.84473658521738,"min":2.2,"max":100},"pressure":{"valid":739,"invalid":11,"sum":72552222.97971,"average":98176.21512815967,"min":46222.19,"max":102857.25},"emitted_at":"2026-09-06T22:02:20.115341828Z"}
2026-09-06T22:02:20.118756591Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T10:30:00Z:2025-01-21T10:45:00Z","window_start":"2025-01-21T10:30:00Z","window_end":"2025-01-21T10:45:00Z","expected_edges":13,"contributing_edges":13,"events":754,"temperature":{"valid":733,"invalid":21,"sum":4727.538984413999,"average":6.449575694971349,"min":-7.53,"max":39.58},"humidity":{"valid":739,"invalid":15,"sum":51241.944486839995,"average":69.33957305391068,"min":2.65,"max":100},"pressure":{"valid":742,"invalid":12,"sum":72894224.82408,"average":98240.19518070082,"min":46224.13,"max":102860.41},"emitted_at":"2026-09-06T22:02:20.11864056Z"}
2026-09-06T22:02:20.121047898Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T10:45:00Z:2025-01-21T11:00:00Z","window_start":"2025-01-21T10:45:00Z","window_end":"2025-01-21T11:00:00Z","expected_edges":13,"contributing_edges":13,"events":770,"temperature":{"valid":746,"invalid":24,"sum":4880.441523398,"average":6.5421468142064345,"min":-7.38,"max":39.7},"humidity":{"valid":756,"invalid":14,"sum":52018.99304075999,"average":68.80819185285714,"min":2.03,"max":100},"pressure":{"valid":757,"invalid":13,"sum":74206688.18627001,"average":98027.32917605022,"min":46208.63,"max":102840.72},"emitted_at":"2026-09-06T22:02:20.120923939Z"}
2026-09-06T22:02:20.124402099Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T11:00:00Z:2025-01-21T11:15:00Z","window_start":"2025-01-21T11:00:00Z","window_end":"2025-01-21T11:15:00Z","expected_edges":13,"contributing_edges":13,"events":757,"temperature":{"valid":732,"invalid":25,"sum":4831.374648855999,"average":6.600238591333332,"min":-6.84,"max":39.59},"humidity":{"valid":743,"invalid":14,"sum":50824.41960404,"average":68.40433324904441,"min":2.53,"max":100},"pressure":{"valid":744,"invalid":13,"sum":72927400.30189002,"average":98020.69933049733,"min":46210.56,"max":102834.41},"emitted_at":"2026-09-06T22:02:20.124249244Z"}
2026-09-06T22:02:20.128039265Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T11:15:00Z:2025-01-21T11:30:00Z","window_start":"2025-01-21T11:15:00Z","window_end":"2025-01-21T11:30:00Z","expected_edges":13,"contributing_edges":13,"events":762,"temperature":{"valid":740,"invalid":22,"sum":4943.026485384999,"average":6.67976552079054,"min":-6.51,"max":39.38},"humidity":{"valid":747,"invalid":15,"sum":50699.542220439995,"average":67.87087311973225,"min":2.07,"max":100},"pressure":{"valid":750,"invalid":12,"sum":73604230.17658001,"average":98138.97356877335,"min":46224.13,"max":102805.78},"emitted_at":"2026-09-06T22:02:20.127885012Z"}
2026-09-06T22:02:20.130951194Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T11:30:00Z:2025-01-21T11:45:00Z","window_start":"2025-01-21T11:30:00Z","window_end":"2025-01-21T11:45:00Z","expected_edges":13,"contributing_edges":13,"events":753,"temperature":{"valid":729,"invalid":24,"sum":5018.187304343999,"average":6.883658853695472,"min":-6.54,"max":39.28},"humidity":{"valid":739,"invalid":14,"sum":49973.2967134,"average":67.62286429418133,"min":2.2,"max":100},"pressure":{"valid":741,"invalid":12,"sum":72595901.43502,"average":97970.17737519568,"min":46212.5,"max":102801.28},"emitted_at":"2026-09-06T22:02:20.130815896Z"}
2026-09-06T22:02:20.133749780Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T11:45:00Z:2025-01-21T12:00:00Z","window_start":"2025-01-21T11:45:00Z","window_end":"2025-01-21T12:00:00Z","expected_edges":13,"contributing_edges":13,"events":772,"temperature":{"valid":748,"invalid":24,"sum":5155.525507583001,"average":6.892413780191178,"min":-6.79,"max":39.1},"humidity":{"valid":757,"invalid":15,"sum":51076.38878295,"average":67.47211199861295,"min":2.38,"max":100},"pressure":{"valid":760,"invalid":12,"sum":74497643.80783,"average":98023.21553661843,"min":46197.03,"max":102775.09},"emitted_at":"2026-09-06T22:02:20.133628167Z"}
2026-09-06T22:02:20.136539383Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T12:00:00Z:2025-01-21T12:15:00Z","window_start":"2025-01-21T12:00:00Z","window_end":"2025-01-21T12:15:00Z","expected_edges":13,"contributing_edges":13,"events":757,"temperature":{"valid":735,"invalid":22,"sum":5077.520664672,"average":6.908191380506122,"min":-6.95,"max":38.44},"humidity":{"valid":743,"invalid":14,"sum":50001.37210403,"average":67.29659771740242,"min":2.33,"max":100},"pressure":{"valid":745,"invalid":12,"sum":73104120.82877,"average":98126.33668291275,"min":46216.38,"max":102778.5},"emitted_at":"2026-09-06T22:02:20.136364135Z"}
2026-09-06T22:02:20.139213302Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T12:15:00Z:2025-01-21T12:30:00Z","window_start":"2025-01-21T12:15:00Z","window_end":"2025-01-21T12:30:00Z","expected_edges":13,"contributing_edges":13,"events":772,"temperature":{"valid":749,"invalid":23,"sum":5177.616052933,"average":6.912705010591456,"min":-6.98,"max":37.85},"humidity":{"valid":758,"invalid":14,"sum":50828.94694703,"average":67.05665824146439,"min":2.51,"max":100},"pressure":{"valid":760,"invalid":12,"sum":74516838.2647,"average":98048.47140092104,"min":46235.75,"max":102744.06},"emitted_at":"2026-09-06T22:02:20.139089046Z"}
2026-09-06T22:02:20.142066257Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T12:30:00Z:2025-01-21T12:45:00Z","window_start":"2025-01-21T12:30:00Z","window_end":"2025-01-21T12:45:00Z","expected_edges":13,"contributing_edges":13,"events":768,"temperature":{"valid":746,"invalid":22,"sum":5196.711913337,"average":6.966101760505362,"min":-6.72,"max":38.13},"humidity":{"valid":753,"invalid":15,"sum":50633.39499465001,"average":67.24222442848607,"min":2.31,"max":100},"pressure":{"valid":756,"invalid":12,"sum":74161730.33564001,"average":98097.52689899472,"min":46220.25,"max":102738.88},"emitted_at":"2026-09-06T22:02:20.141892913Z"}
2026-09-06T22:02:20.144923391Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T12:45:00Z:2025-01-21T13:00:00Z","window_start":"2025-01-21T12:45:00Z","window_end":"2025-01-21T13:00:00Z","expected_edges":13,"contributing_edges":13,"events":763,"temperature":{"valid":744,"invalid":19,"sum":5039.038319512,"average":6.772900967086022,"min":-7.09,"max":37.83},"humidity":{"valid":749,"invalid":14,"sum":50803.30725951001,"average":67.82818058679574,"min":2.32,"max":100},"pressure":{"valid":750,"invalid":13,"sum":73759418.97345,"average":98345.8919646,"min":46220.25,"max":102737.34},"emitted_at":"2026-09-06T22:02:20.144746065Z"}
2026-09-06T22:02:20.147691710Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T13:00:00Z:2025-01-21T13:15:00Z","window_start":"2025-01-21T13:00:00Z","window_end":"2025-01-21T13:15:00Z","expected_edges":13,"contributing_edges":13,"events":736,"temperature":{"valid":715,"invalid":21,"sum":4724.277734126999,"average":6.607381446331468,"min":-7.42,"max":37.43},"humidity":{"valid":723,"invalid":13,"sum":49682.65444777,"average":68.71736438142462,"min":2.62,"max":100},"pressure":{"valid":725,"invalid":11,"sum":71096960.4947,"average":98064.77309613793,"min":46220.25,"max":102724.56},"emitted_at":"2026-09-06T22:02:20.14750353Z"}
2026-09-06T22:02:20.150329154Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T13:15:00Z:2025-01-21T13:30:00Z","window_start":"2025-01-21T13:15:00Z","window_end":"2025-01-21T13:30:00Z","expected_edges":13,"contributing_edges":13,"events":746,"temperature":{"valid":722,"invalid":24,"sum":4824.753515777001,"average":6.6824840938739625,"min":-7.49,"max":37.09},"humidity":{"valid":732,"invalid":14,"sum":50015.30257202001,"average":68.32691608199455,"min":2.7,"max":100},"pressure":{"valid":734,"invalid":12,"sum":71869266.42968999,"average":97914.53192055857,"min":46200.88,"max":102717.13},"emitted_at":"2026-09-06T22:02:20.150190636Z"}
2026-09-06T22:02:20.153841631Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T13:30:00Z:2025-01-21T13:45:00Z","window_start":"2025-01-21T13:30:00Z","window_end":"2025-01-21T13:45:00Z","expected_edges":13,"contributing_edges":13,"events":773,"temperature":{"valid":749,"invalid":24,"sum":4921.664062824001,"average":6.570980057174902,"min":-7.59,"max":36.67},"humidity":{"valid":758,"invalid":15,"sum":51994.32323683001,"average":68.59409397998682,"min":2.73,"max":100},"pressure":{"valid":757,"invalid":16,"sum":74210684.41347,"average":98032.6082080185,"min":46206.69,"max":102712.22},"emitted_at":"2026-09-06T22:02:20.153664264Z"}
2026-09-06T22:02:20.156569119Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T13:45:00Z:2025-01-21T14:00:00Z","window_start":"2025-01-21T13:45:00Z","window_end":"2025-01-21T14:00:00Z","expected_edges":13,"contributing_edges":13,"events":776,"temperature":{"valid":753,"invalid":23,"sum":4891.455117531,"average":6.4959563313824695,"min":-7.64,"max":36.53},"humidity":{"valid":761,"invalid":15,"sum":52636.20827514,"average":69.16715936286465,"min":2.76,"max":100},"pressure":{"valid":761,"invalid":15,"sum":74584768.66781998,"average":98008.89443865963,"min":46198.94,"max":102683.06},"emitted_at":"2026-09-06T22:02:20.15643118Z"}
2026-09-06T22:02:20.159488273Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T14:00:00Z:2025-01-21T14:15:00Z","window_start":"2025-01-21T14:00:00Z","window_end":"2025-01-21T14:15:00Z","expected_edges":13,"contributing_edges":13,"events":773,"temperature":{"valid":750,"invalid":23,"sum":4747.299843882999,"average":6.3297331251773326,"min":-7.69,"max":36.04},"humidity":{"valid":759,"invalid":14,"sum":53017.462689969994,"average":69.85172949930171,"min":3.09,"max":100},"pressure":{"valid":761,"invalid":12,"sum":74628253.29844998,"average":98066.03587181338,"min":46212.5,"max":102675.16},"emitted_at":"2026-09-06T22:02:20.159355965Z"}
2026-09-06T22:02:20.162831362Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T14:15:00Z:2025-01-21T14:30:00Z","window_start":"2025-01-21T14:15:00Z","window_end":"2025-01-21T14:30:00Z","expected_edges":13,"contributing_edges":13,"events":764,"temperature":{"valid":740,"invalid":24,"sum":4660.59308609,"average":6.298098764986486,"min":-7.95,"max":35.48},"humidity":{"valid":750,"invalid":14,"sum":52144.03722046,"average":69.52538296061333,"min":2.98,"max":100},"pressure":{"valid":752,"invalid":12,"sum":73656658.31283,"average":97947.68392663564,"min":46220.25,"max":102664.53},"emitted_at":"2026-09-06T22:02:20.162680847Z"}
2026-09-06T22:02:20.165687503Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T14:30:00Z:2025-01-21T14:45:00Z","window_start":"2025-01-21T14:30:00Z","window_end":"2025-01-21T14:45:00Z","expected_edges":13,"contributing_edges":13,"events":765,"temperature":{"valid":742,"invalid":23,"sum":4616.029414577,"average":6.22106390104717,"min":-8.04,"max":34.42},"humidity":{"valid":750,"invalid":15,"sum":52240.726947790004,"average":69.65430259705334,"min":3.28,"max":100},"pressure":{"valid":753,"invalid":12,"sum":73787721.78471,"average":97991.66239669324,"min":46235.75,"max":102663.09},"emitted_at":"2026-09-06T22:02:20.165570627Z"}
2026-09-06T22:02:20.168553328Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T14:45:00Z:2025-01-21T15:00:00Z","window_start":"2025-01-21T14:45:00Z","window_end":"2025-01-21T15:00:00Z","expected_edges":13,"contributing_edges":13,"events":774,"temperature":{"valid":749,"invalid":25,"sum":4493.534179744,"average":5.999378077094793,"min":-8.06,"max":34.23},"humidity":{"valid":760,"invalid":14,"sum":53431.800462629995,"average":70.30500060872367,"min":3.63,"max":100},"pressure":{"valid":762,"invalid":12,"sum":74585425.81752,"average":97881.13624346456,"min":46212.5,"max":102639.5},"emitted_at":"2026-09-06T22:02:20.168410027Z"}
2026-09-06T22:02:20.171205066Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T15:00:00Z:2025-01-21T15:15:00Z","window_start":"2025-01-21T15:00:00Z","window_end":"2025-01-21T15:15:00Z","expected_edges":13,"contributing_edges":13,"events":756,"temperature":{"valid":735,"invalid":21,"sum":4280.451132851,"average":5.823743037892517,"min":-8.18,"max":34.29},"humidity":{"valid":742,"invalid":14,"sum":52620.058119650006,"average":70.9165203768868,"min":3.35,"max":100},"pressure":{"valid":744,"invalid":12,"sum":73027181.65658,"average":98154.814054543,"min":46224.13,"max":102627.28},"emitted_at":"2026-09-06T22:02:20.171071407Z"}
2026-09-06T22:02:20.173909886Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-21T15:15:00Z:2025-01-21T15:30:00Z","window_start":"2025-01-21T15:15:00Z","window_end":"2025-01-21T15:30:00Z","expected_edges":13,"contributing_edges":13,"events":771,"temperature":{"valid":747,"invalid":24,"sum":4165.949296646,"average":5.576906688950469,"min":-8.3,"max":33.84},"humidity":{"valid":757,"invalid":14,"sum":54024.91432982001,"average":71.36712593107002,"min":3.81,"max":100},"pressure":{"valid":758,"invalid":13,"sum":74299637.59283,"average":98020.63006969658,"min":46228,"max":102600.75},"emitted_at":"2026-09-06T22:02:20.173737799Z"}
