2026-09-06T21:49:49.003987892Z Global sink: log
2026-09-06T21:49:49.005655794Z Avvio Global Aggregator
2026-09-06T21:49:49.005668810Z Kafka broker: kafka:29092
2026-09-06T21:49:49.005672573Z Input topic: cloud-edge-aggregates
2026-09-06T21:49:49.005675584Z Consumer group: global-aggregator
2026-09-06T21:49:49.005678474Z Global window: 15m0s
2026-09-06T21:49:49.005681344Z Watermark delay: 15m0s
2026-09-06T21:49:49.005684164Z Edge idle timeout: 5s
2026-09-06T21:49:49.005687034Z Expected Edge: edge-0,edge-1,edge-2,edge-3,edge-4,edge-5,edge-6,edge-7,edge-8,edge-9,edge-10,edge-11,edge-12
2026-09-06T21:49:49.005690275Z 
2026-09-06T21:50:21.748706991Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-01T01:00:00Z:2025-01-01T01:15:00Z","window_start":"2025-01-01T01:00:00Z","window_end":"2025-01-01T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":209,"temperature":{"valid":196,"invalid":13,"sum":870.768749847,"average":4.44269770330102,"min":-6.05,"max":28.08},"humidity":{"valid":203,"invalid":6,"sum":16007.14382659,"average":78.85292525413793,"min":5.67,"max":100},"pressure":{"valid":204,"invalid":5,"sum":19837628.95782,"average":97243.27920499998,"min":46080.78,"max":103146.88},"emitted_at":"2026-09-06T21:50:21.748046754Z"}
2026-09-06T21:51:56.247680687Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T04:00:00Z:2025-01-27T04:15:00Z","window_start":"2025-01-27T04:00:00Z","window_end":"2025-01-27T04:15:00Z","expected_edges":13,"contributing_edges":13,"events":772,"temperature":{"valid":749,"invalid":23,"sum":5425.200195636,"average":7.2432579380987985,"min":-7.62,"max":29.18},"humidity":{"valid":752,"invalid":20,"sum":59335.61429153,"average":78.90374240894947,"min":5.94,"max":100},"pressure":{"valid":760,"invalid":12,"sum":73440507.93938,"average":96632.2472886579,"min":46332.63,"max":102634.88},"emitted_at":"2026-09-06T21:51:56.247534026Z"}
2026-09-06T21:51:56.255597428Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T04:15:00Z:2025-01-27T04:30:00Z","window_start":"2025-01-27T04:15:00Z","window_end":"2025-01-27T04:30:00Z","expected_edges":13,"contributing_edges":13,"events":793,"temperature":{"valid":769,"invalid":24,"sum":5566.647695704001,"average":7.238813648509755,"min":-7.46,"max":28.93},"humidity":{"valid":774,"invalid":19,"sum":60945.89280639001,"average":78.7414635741473,"min":6.12,"max":100},"pressure":{"valid":781,"invalid":12,"sum":75375921.55532,"average":96512.06345111395,"min":46313.25,"max":102642.94},"emitted_at":"2026-09-06T21:51:56.255438089Z"}
2026-09-06T21:51:56.262673084Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T04:30:00Z:2025-01-27T04:45:00Z","window_start":"2025-01-27T04:30:00Z","window_end":"2025-01-27T04:45:00Z","expected_edges":13,"contributing_edges":13,"events":799,"temperature":{"valid":774,"invalid":25,"sum":5518.514375133,"average":7.129863533763565,"min":-6.73,"max":30.31},"humidity":{"valid":780,"invalid":19,"sum":61728.03218213999,"average":79.13850279761537,"min":5.98,"max":100},"pressure":{"valid":787,"invalid":12,"sum":75920358.54627001,"average":96468.0540613342,"min":46313.25,"max":102641.28},"emitted_at":"2026-09-06T21:51:56.262566418Z"}
2026-09-06T21:51:56.269231624Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T04:45:00Z:2025-01-27T05:00:00Z","window_start":"2025-01-27T04:45:00Z","window_end":"2025-01-27T05:00:00Z","expected_edges":13,"contributing_edges":13,"events":786,"temperature":{"valid":762,"invalid":24,"sum":5462.220390872,"average":7.168268229490814,"min":-6.51,"max":31.13},"humidity":{"valid":767,"invalid":19,"sum":60664.40847044001,"average":79.09310100448502,"min":5.4,"max":100},"pressure":{"valid":773,"invalid":13,"sum":74653969.01658,"average":96576.93275107373,"min":46313.25,"max":102641.81},"emitted_at":"2026-09-06T21:51:56.26907561Z"}
2026-09-06T21:51:56.277153307Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T05:00:00Z:2025-01-27T05:15:00Z","window_start":"2025-01-27T05:00:00Z","window_end":"2025-01-27T05:15:00Z","expected_edges":13,"contributing_edges":13,"events":782,"temperature":{"valid":760,"invalid":22,"sum":5562.369647998999,"average":7.318907431577631,"min":-7.22,"max":32.28},"humidity":{"valid":763,"invalid":19,"sum":60205.82979934,"average":78.906723197038,"min":5.08,"max":100},"pressure":{"valid":771,"invalid":11,"sum":74455888.05095999,"average":96570.54221914396,"min":46313.25,"max":102638.72},"emitted_at":"2026-09-06T21:51:56.276986883Z"}
2026-09-06T21:51:56.284551111Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T05:15:00Z:2025-01-27T05:30:00Z","window_start":"2025-01-27T05:15:00Z","window_end":"2025-01-27T05:30:00Z","expected_edges":13,"contributing_edges":13,"events":772,"temperature":{"valid":750,"invalid":22,"sum":5620.207147349,"average":7.4936095297986665,"min":-7.02,"max":33.64},"humidity":{"valid":752,"invalid":20,"sum":59170.471595459996,"average":78.6841377599202,"min":4.67,"max":100},"pressure":{"valid":760,"invalid":12,"sum":73343616.97846,"average":96504.7591821842,"min":46317.13,"max":102625.34},"emitted_at":"2026-09-06T21:51:56.284396958Z"}
2026-09-06T21:51:56.292686651Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T05:30:00Z:2025-01-27T05:45:00Z","window_start":"2025-01-27T05:30:00Z","window_end":"2025-01-27T05:45:00Z","expected_edges":13,"contributing_edges":13,"events":777,"temperature":{"valid":754,"invalid":23,"sum":5727.581484794,"average":7.596261916172414,"min":-6.55,"max":34.29},"humidity":{"valid":758,"invalid":19,"sum":59589.92163528,"average":78.61467234205804,"min":4.23,"max":100},"pressure":{"valid":765,"invalid":12,"sum":73844996.06188999,"average":96529.40661684966,"min":46297.75,"max":102611.28},"emitted_at":"2026-09-06T21:51:56.292465685Z"}
2026-09-06T21:51:56.303789109Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T05:45:00Z:2025-01-27T06:00:00Z","window_start":"2025-01-27T05:45:00Z","window_end":"2025-01-27T06:00:00Z","expected_edges":13,"contributing_edges":13,"events":793,"temperature":{"valid":769,"invalid":24,"sum":5892.130936507,"average":7.6620688381105335,"min":-6.12,"max":35.95},"humidity":{"valid":773,"invalid":20,"sum":60695.43104857001,"average":78.51931571613197,"min":4.03,"max":100},"pressure":{"valid":781,"invalid":12,"sum":75340477.57751,"average":96466.68063701665,"min":46301.63,"max":102603},"emitted_at":"2026-09-06T21:51:56.303615197Z"}
2026-09-06T21:51:56.307958477Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T06:00:00Z:2025-01-27T06:15:00Z","window_start":"2025-01-27T06:00:00Z","window_end":"2025-01-27T06:15:00Z","expected_edges":13,"contributing_edges":13,"events":787,"temperature":{"valid":764,"invalid":23,"sum":5853.112617987999,"average":7.6611421701413605,"min":-5.29,"max":37.14},"humidity":{"valid":767,"invalid":20,"sum":60423.933510279996,"average":78.77957432891786,"min":4.26,"max":100},"pressure":{"valid":775,"invalid":12,"sum":74788307.88689001,"average":96501.04243469679,"min":46332.63,"max":102595.13},"emitted_at":"2026-09-06T21:51:56.307844368Z"}
2026-09-06T21:51:56.315098208Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T06:15:00Z:2025-01-27T06:30:00Z","window_start":"2025-01-27T06:15:00Z","window_end":"2025-01-27T06:30:00Z","expected_edges":13,"contributing_edges":13,"events":803,"temperature":{"valid":779,"invalid":24,"sum":5995.047889825001,"average":7.69582527577022,"min":-5.67,"max":37.79},"humidity":{"valid":782,"invalid":21,"sum":61543.99472046,"average":78.70076051209719,"min":3.99,"max":100},"pressure":{"valid":792,"invalid":11,"sum":76406793.14282998,"average":96473.22366518938,"min":46336.5,"max":102591.47},"emitted_at":"2026-09-06T21:51:56.314974142Z"}
2026-09-06T21:51:56.322786625Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T06:30:00Z:2025-01-27T06:45:00Z","window_start":"2025-01-27T06:30:00Z","window_end":"2025-01-27T06:45:00Z","expected_edges":13,"contributing_edges":13,"events":791,"temperature":{"valid":768,"invalid":23,"sum":6025.9492971029995,"average":7.84628814726953,"min":-6.25,"max":37.51},"humidity":{"valid":771,"invalid":20,"sum":60718.643432159995,"average":78.7531043218677,"min":4.04,"max":100},"pressure":{"valid":779,"invalid":12,"sum":75140798.66626999,"average":96458.02139444157,"min":46297.75,"max":102573.91},"emitted_at":"2026-09-06T21:51:56.322638617Z"}
2026-09-06T21:51:56.331055102Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T06:45:00Z:2025-01-27T07:00:00Z","window_start":"2025-01-27T06:45:00Z","window_end":"2025-01-27T07:00:00Z","expected_edges":13,"contributing_edges":13,"events":792,"temperature":{"valid":768,"invalid":24,"sum":6104.966835897999,"average":7.949175567575519,"min":-6.35,"max":36.86},"humidity":{"valid":773,"invalid":19,"sum":60689.01667357999,"average":78.51101768897799,"min":3.87,"max":100},"pressure":{"valid":779,"invalid":13,"sum":75212951.40095,"average":96550.64364691912,"min":46313.25,"max":102576.03},"emitted_at":"2026-09-06T21:51:56.330881135Z"}
2026-09-06T21:51:56.338862332Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T07:00:00Z:2025-01-27T07:15:00Z","window_start":"2025-01-27T07:00:00Z","window_end":"2025-01-27T07:15:00Z","expected_edges":13,"contributing_edges":13,"events":777,"temperature":{"valid":754,"invalid":23,"sum":6155.584413909,"average":8.163905058234748,"min":-6.76,"max":38.47},"humidity":{"valid":756,"invalid":21,"sum":58932.99315871,"average":77.95369465437831,"min":4.1,"max":100},"pressure":{"valid":765,"invalid":12,"sum":73903026.47815,"average":96605.2633701307,"min":46324.88,"max":102549.16},"emitted_at":"2026-09-06T21:51:56.338683886Z"}
2026-09-06T21:51:56.346732189Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T07:15:00Z:2025-01-27T07:30:00Z","window_start":"2025-01-27T07:15:00Z","window_end":"2025-01-27T07:30:00Z","expected_edges":13,"contributing_edges":13,"events":780,"temperature":{"valid":756,"invalid":24,"sum":6292.954180699,"average":8.324013466533069,"min":-6.19,"max":39.27},"humidity":{"valid":761,"invalid":19,"sum":59058.79085327,"average":77.60682109496715,"min":3.37,"max":100},"pressure":{"valid":768,"invalid":12,"sum":74231630.23471001,"average":96655.76853477866,"min":46305.5,"max":102546.94},"emitted_at":"2026-09-06T21:51:56.346618447Z"}
2026-09-06T21:51:56.354618935Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T07:30:00Z:2025-01-27T07:45:00Z","window_start":"2025-01-27T07:30:00Z","window_end":"2025-01-27T07:45:00Z","expected_edges":13,"contributing_edges":13,"events":781,"temperature":{"valid":758,"invalid":23,"sum":6400.131327113999,"average":8.443445022577835,"min":-6.44,"max":39.22},"humidity":{"valid":762,"invalid":19,"sum":58853.948471209995,"average":77.23615284935696,"min":3.5,"max":100},"pressure":{"valid":770,"invalid":11,"sum":74522435.84846,"average":96782.38421877923,"min":46288.06,"max":102552.03},"emitted_at":"2026-09-06T21:51:56.35446019Z"}
2026-09-06T21:51:56.363592517Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T07:45:00Z:2025-01-27T08:00:00Z","window_start":"2025-01-27T07:45:00Z","window_end":"2025-01-27T08:00:00Z","expected_edges":13,"contributing_edges":13,"events":787,"temperature":{"valid":764,"invalid":23,"sum":6579.136991384999,"average":8.611435852598166,"min":-6.25,"max":40.55},"humidity":{"valid":767,"invalid":20,"sum":59042.792337650004,"average":76.9788687583442,"min":2.91,"max":100},"pressure":{"valid":774,"invalid":13,"sum":74918201.84438999,"average":96793.54243461239,"min":46290,"max":102547.69},"emitted_at":"2026-09-06T21:51:56.363453611Z"}
2026-09-06T21:51:56.371423995Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T08:00:00Z:2025-01-27T08:15:00Z","window_start":"2025-01-27T08:00:00Z","window_end":"2025-01-27T08:15:00Z","expected_edges":13,"contributing_edges":13,"events":780,"temperature":{"valid":758,"invalid":22,"sum":6714.310897521002,"average":8.857929943959105,"min":-6.32,"max":41.15},"humidity":{"valid":761,"invalid":19,"sum":58251.80499465999,"average":76.54639289705649,"min":2.77,"max":100},"pressure":{"valid":768,"invalid":12,"sum":74353073.51969,"average":96813.89781209636,"min":46317.13,"max":102549.31},"emitted_at":"2026-09-06T21:51:56.371264762Z"}
2026-09-06T21:51:56.378829589Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T08:15:00Z:2025-01-27T08:30:00Z","window_start":"2025-01-27T08:15:00Z","window_end":"2025-01-27T08:30:00Z","expected_edges":13,"contributing_edges":13,"events":751,"temperature":{"valid":728,"invalid":23,"sum":6559.907772827,"average":9.010862325311814,"min":-5.44,"max":41.1},"humidity":{"valid":732,"invalid":19,"sum":55839.169017329994,"average":76.2830177832377,"min":2.78,"max":100},"pressure":{"valid":739,"invalid":12,"sum":71390027.85596,"average":96603.55596205682,"min":46321,"max":102522.5},"emitted_at":"2026-09-06T21:51:56.378690773Z"}
2026-09-06T21:51:56.386842318Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T08:30:00Z:2025-01-27T08:45:00Z","window_start":"2025-01-27T08:30:00Z","window_end":"2025-01-27T08:45:00Z","expected_edges":13,"contributing_edges":13,"events":797,"temperature":{"valid":772,"invalid":25,"sum":7154.740508232001,"average":9.267798585792747,"min":-6.51,"max":41.08},"humidity":{"valid":777,"invalid":20,"sum":58835.43851029,"average":75.72128508402831,"min":2.83,"max":100},"pressure":{"valid":785,"invalid":12,"sum":75883265.94377,"average":96666.58082008918,"min":46309.38,"max":102517.53},"emitted_at":"2026-09-06T21:51:56.386686204Z"}
2026-09-06T21:51:56.395044502Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T08:45:00Z:2025-01-27T09:00:00Z","window_start":"2025-01-27T08:45:00Z","window_end":"2025-01-27T09:00:00Z","expected_edges":13,"contributing_edges":13,"events":778,"temperature":{"valid":756,"invalid":22,"sum":7269.190076941,"average":9.615330789604497,"min":-6.44,"max":40.97},"humidity":{"valid":757,"invalid":21,"sum":56828.12249389,"average":75.07017502495376,"min":2.8,"max":100},"pressure":{"valid":766,"invalid":12,"sum":74192283.5144,"average":96856.76699007834,"min":46301.63,"max":102507.59},"emitted_at":"2026-09-06T21:51:56.39488263Z"}
2026-09-06T21:51:56.402720561Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T09:00:00Z:2025-01-27T09:15:00Z","window_start":"2025-01-27T09:00:00Z","window_end":"2025-01-27T09:15:00Z","expected_edges":13,"contributing_edges":13,"events":794,"temperature":{"valid":770,"invalid":24,"sum":7673.842147711999,"average":9.966028763262337,"min":-5.16,"max":41.83},"humidity":{"valid":774,"invalid":20,"sum":57643.92460403,"average":74.47535478556847,"min":2.78,"max":100},"pressure":{"valid":781,"invalid":13,"sum":75511798.00283,"average":96686.04097673495,"min":46301.63,"max":102514.09},"emitted_at":"2026-09-06T21:51:56.402598884Z"}
2026-09-06T21:51:56.410642528Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T09:15:00Z:2025-01-27T09:30:00Z","window_start":"2025-01-27T09:15:00Z","window_end":"2025-01-27T09:30:00Z","expected_edges":13,"contributing_edges":13,"events":785,"temperature":{"valid":762,"invalid":23,"sum":7792.119373816999,"average":10.225878443329394,"min":-4.92,"max":41.63},"humidity":{"valid":764,"invalid":21,"sum":56317.30827513,"average":73.71375428681938,"min":3.02,"max":100},"pressure":{"valid":773,"invalid":12,"sum":74745627.11845,"average":96695.50726836998,"min":46321,"max":102515.88},"emitted_at":"2026-09-06T21:51:56.410415316Z"}
2026-09-06T21:51:56.418251525Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T09:30:00Z:2025-01-27T09:45:00Z","window_start":"2025-01-27T09:30:00Z","window_end":"2025-01-27T09:45:00Z","expected_edges":13,"contributing_edges":13,"events":788,"temperature":{"valid":765,"invalid":23,"sum":7916.865234222,"average":10.348843443427452,"min":-5.05,"max":41.7},"humidity":{"valid":769,"invalid":19,"sum":56382.27374465,"average":73.31895155351106,"min":2.76,"max":100},"pressure":{"valid":776,"invalid":12,"sum":75019559.45657,"average":96674.69002135309,"min":46301.63,"max":102492.25},"emitted_at":"2026-09-06T21:51:56.418122058Z"}
2026-09-06T21:51:56.425892880Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T09:45:00Z:2025-01-27T10:00:00Z","window_start":"2025-01-27T09:45:00Z","window_end":"2025-01-27T10:00:00Z","expected_edges":13,"contributing_edges":13,"events":784,"temperature":{"valid":761,"invalid":23,"sum":8078.862421074,"average":10.616113562515112,"min":-4.96,"max":41.74},"humidity":{"valid":763,"invalid":21,"sum":55294.14073608,"average":72.46938497520314,"min":2.68,"max":100},"pressure":{"valid":773,"invalid":11,"sum":74781977.43970999,"average":96742.53226353168,"min":46293.88,"max":102476.78},"emitted_at":"2026-09-06T21:51:56.425722977Z"}
2026-09-06T21:51:56.434150505Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T10:00:00Z:2025-01-27T10:15:00Z","window_start":"2025-01-27T10:00:00Z","window_end":"2025-01-27T10:15:00Z","expected_edges":13,"contributing_edges":13,"events":778,"temperature":{"valid":755,"invalid":23,"sum":8169.6045690149995,"average":10.820668303331125,"min":-4.03,"max":41.5},"humidity":{"valid":759,"invalid":19,"sum":54789.52284622,"average":72.18645961293808,"min":2.44,"max":100},"pressure":{"valid":766,"invalid":12,"sum":74081692.59438,"average":96712.39242086162,"min":46305.5,"max":102460.97},"emitted_at":"2026-09-06T21:51:56.433989039Z"}
2026-09-06T21:51:56.442335121Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T10:15:00Z:2025-01-27T10:30:00Z","window_start":"2025-01-27T10:15:00Z","window_end":"2025-01-27T10:30:00Z","expected_edges":13,"contributing_edges":13,"events":795,"temperature":{"valid":769,"invalid":26,"sum":8409.686717187,"average":10.935873494391418,"min":-3.64,"max":42.07},"humidity":{"valid":775,"invalid":20,"sum":55699.105892319996,"average":71.86981405460645,"min":2.14,"max":100},"pressure":{"valid":781,"invalid":14,"sum":75454787.52721001,"average":96613.04420897568,"min":46328.75,"max":102442.84},"emitted_at":"2026-09-06T21:51:56.442192574Z"}
2026-09-06T21:51:56.450457452Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T10:30:00Z:2025-01-27T10:45:00Z","window_start":"2025-01-27T10:30:00Z","window_end":"2025-01-27T10:45:00Z","expected_edges":13,"contributing_edges":13,"events":783,"temperature":{"valid":760,"invalid":23,"sum":8442.717969361001,"average":11.108839433369738,"min":-3.38,"max":42.17},"humidity":{"valid":763,"invalid":20,"sum":54804.98569779,"average":71.8282905606684,"min":2.59,"max":100},"pressure":{"valid":771,"invalid":12,"sum":74571726.35721,"average":96720.78645552529,"min":46317.13,"max":102427.09},"emitted_at":"2026-09-06T21:51:56.45032193Z"}
2026-09-06T21:51:56.462328684Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T10:45:00Z:2025-01-27T11:00:00Z","window_start":"2025-01-27T10:45:00Z","window_end":"2025-01-27T11:00:00Z","expected_edges":13,"contributing_edges":13,"events":788,"temperature":{"valid":764,"invalid":24,"sum":8655.420584563999,"average":11.329084534769633,"min":-3.35,"max":41.78},"humidity":{"valid":768,"invalid":20,"sum":54538.169954829995,"average":71.0132421286849,"min":2.48,"max":100},"pressure":{"valid":776,"invalid":12,"sum":74989406.63783,"average":96635.83329617268,"min":46307.44,"max":102404.34},"emitted_at":"2026-09-06T21:51:56.462189452Z"}
2026-09-06T21:51:56.472085817Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T11:00:00Z:2025-01-27T11:15:00Z","window_start":"2025-01-27T11:00:00Z","window_end":"2025-01-27T11:15:00Z","expected_edges":13,"contributing_edges":13,"events":781,"temperature":{"valid":758,"invalid":23,"sum":8706.479335594,"average":11.486120495506597,"min":-3.49,"max":41.41},"humidity":{"valid":762,"invalid":19,"sum":53885.989174350005,"average":70.71652122618111,"min":3.22,"max":100},"pressure":{"valid":770,"invalid":11,"sum":74482554.10063,"average":96730.58974107793,"min":46295.81,"max":102397.09},"emitted_at":"2026-09-06T21:51:56.471897463Z"}
2026-09-06T21:51:56.476314387Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T11:15:00Z:2025-01-27T11:30:00Z","window_start":"2025-01-27T11:15:00Z","window_end":"2025-01-27T11:30:00Z","expected_edges":13,"contributing_edges":13,"events":790,"temperature":{"valid":767,"invalid":23,"sum":8932.495976332999,"average":11.646018222076922,"min":-2.74,"max":41.74},"humidity":{"valid":770,"invalid":20,"sum":54376.53151734,"average":70.61887210044156,"min":2.39,"max":100},"pressure":{"valid":778,"invalid":12,"sum":75256420.59252001,"average":96730.61772817482,"min":46324.88,"max":102369.88},"emitted_at":"2026-09-06T21:51:56.476159405Z"}
2026-09-06T21:51:56.483486936Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T11:30:00Z:2025-01-27T11:45:00Z","window_start":"2025-01-27T11:30:00Z","window_end":"2025-01-27T11:45:00Z","expected_edges":13,"contributing_edges":13,"events":780,"temperature":{"valid":756,"invalid":24,"sum":9025.137851028001,"average":11.938013030460318,"min":-1.99,"max":41.2},"humidity":{"valid":760,"invalid":20,"sum":52969.08268995001,"average":69.69616143414476,"min":2.82,"max":100},"pressure":{"valid":767,"invalid":13,"sum":74094327.24157,"average":96602.77345706649,"min":46291.94,"max":102376.97},"emitted_at":"2026-09-06T21:51:56.483313949Z"}
2026-09-06T21:51:56.491395809Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T11:45:00Z:2025-01-27T12:00:00Z","window_start":"2025-01-27T11:45:00Z","window_end":"2025-01-27T12:00:00Z","expected_edges":13,"contributing_edges":13,"events":782,"temperature":{"valid":758,"invalid":24,"sum":9090.276991196,"average":11.992449856459103,"min":-2.9,"max":41.47},"humidity":{"valid":762,"invalid":20,"sum":52808.292493889996,"average":69.30222112059054,"min":2.29,"max":100},"pressure":{"valid":769,"invalid":13,"sum":74283346.60377,"average":96597.32978383616,"min":46297.75,"max":102375.56},"emitted_at":"2026-09-06T21:51:56.491288841Z"}
2026-09-06T21:51:56.499393003Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T12:00:00Z:2025-01-27T12:15:00Z","window_start":"2025-01-27T12:00:00Z","window_end":"2025-01-27T12:15:00Z","expected_edges":13,"contributing_edges":13,"events":784,"temperature":{"valid":761,"invalid":23,"sum":9212.06628891,"average":12.105211943377135,"min":-2.98,"max":41.49},"humidity":{"valid":763,"invalid":21,"sum":52470.486791539995,"average":68.7686589666317,"min":2.72,"max":100},"pressure":{"valid":772,"invalid":12,"sum":74621473.37595001,"average":96659.93960615287,"min":46290,"max":102370.66},"emitted_at":"2026-09-06T21:51:56.499231437Z"}
2026-09-06T21:51:56.507270020Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T12:15:00Z:2025-01-27T12:30:00Z","window_start":"2025-01-27T12:15:00Z","window_end":"2025-01-27T12:30:00Z","expected_edges":13,"contributing_edges":13,"events":777,"temperature":{"valid":753,"invalid":24,"sum":9205.680507392,"average":12.225339319245684,"min":-3.27,"max":41.36},"humidity":{"valid":757,"invalid":20,"sum":51982.320189210004,"average":68.66885097649934,"min":2.83,"max":100},"pressure":{"valid":766,"invalid":11,"sum":73981754.93627,"average":96581.92550426893,"min":46309.38,"max":102359.06},"emitted_at":"2026-09-06T21:51:56.507121609Z"}
2026-09-06T21:51:56.514830758Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T12:30:00Z:2025-01-27T12:45:00Z","window_start":"2025-01-27T12:30:00Z","window_end":"2025-01-27T12:45:00Z","expected_edges":13,"contributing_edges":13,"events":786,"temperature":{"valid":763,"invalid":23,"sum":9384.404141426,"average":12.299350119824377,"min":-3.41,"max":41.26},"humidity":{"valid":767,"invalid":19,"sum":52783.877377469995,"average":68.81861457297262,"min":2.99,"max":100},"pressure":{"valid":774,"invalid":12,"sum":74807791.14313,"average":96650.89294978036,"min":46301.63,"max":102353.44},"emitted_at":"2026-09-06T21:51:56.514678847Z"}
2026-09-06T21:51:56.523747866Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T12:45:00Z:2025-01-27T13:00:00Z","window_start":"2025-01-27T12:45:00Z","window_end":"2025-01-27T13:00:00Z","expected_edges":13,"contributing_edges":13,"events":789,"temperature":{"valid":766,"invalid":23,"sum":9322.254647445998,"average":12.170045231652738,"min":-3.18,"max":40.69},"humidity":{"valid":768,"invalid":21,"sum":52953.91319702,"average":68.9504078086198,"min":2.74,"max":100},"pressure":{"valid":776,"invalid":13,"sum":75012137.76096001,"average":96665.12598061857,"min":46317.13,"max":102351.44},"emitted_at":"2026-09-06T21:51:56.523619581Z"}
2026-09-06T21:51:56.530153881Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T13:00:00Z:2025-01-27T13:15:00Z","window_start":"2025-01-27T13:00:00Z","window_end":"2025-01-27T13:15:00Z","expected_edges":13,"contributing_edges":13,"events":777,"temperature":{"valid":754,"invalid":23,"sum":9263.219569777999,"average":12.285437095196285,"min":-3.07,"max":40.17},"humidity":{"valid":758,"invalid":19,"sum":52076.194564959995,"average":68.70210364770448,"min":2.94,"max":100},"pressure":{"valid":765,"invalid":12,"sum":73916963.77971,"average":96623.48206498039,"min":46295.81,"max":102360.69},"emitted_at":"2026-09-06T21:51:56.530015472Z"}
2026-09-06T21:51:56.537587545Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T13:15:00Z:2025-01-27T13:30:00Z","window_start":"2025-01-27T13:15:00Z","window_end":"2025-01-27T13:30:00Z","expected_edges":13,"contributing_edges":13,"events":783,"temperature":{"valid":757,"invalid":26,"sum":9120.892498626998,"average":12.048735136891674,"min":-3.33,"max":39.89},"humidity":{"valid":764,"invalid":19,"sum":52679.11436890001,"average":68.95172037814137,"min":2.92,"max":100},"pressure":{"valid":770,"invalid":13,"sum":74269717.76283,"average":96454.17891276623,"min":46297.75,"max":102360.84},"emitted_at":"2026-09-06T21:51:56.537439678Z"}
2026-09-06T21:51:56.545070022Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-27T13:30:00Z:2025-01-27T13:45:00Z","window_start":"2025-01-27T13:30:00Z","window_end":"2025-01-27T13:45:00Z","expected_edges":13,"contributing_edges":13,"events":789,"temperature":{"valid":766,"invalid":23,"sum":9162.544139327,"average":11.961545873795039,"min":-2.91,"max":39.25},"humidity":{"valid":769,"invalid":20,"sum":53093.07472120999,"average":69.04170965046812,"min":3.24,"max":100},"pressure":{"valid":777,"invalid":12,"sum":75088188.11031002,"average":96638.59473656373,"min":46311.31,"max":102367.03},"emitted_at":"2026-09-06T21:51:56.544969074Z"}
